event_id,n_files,n_defects,p1,p3,r5,mrr,triage_s,method
d4j-JacksonDatabind-63,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-JacksonDatabind-64,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-JacksonDatabind-66,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-JacksonDatabind-67,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-JacksonDatabind-68,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-JacksonDatabind-69,5,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-JacksonDatabind-70,8,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-JacksonDatabind-71,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-JacksonDatabind-72,8,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
d4j-JacksonDatabind-73,3,2,1.0,0.6666666666666666,1.0,1.0,3.0,fail_only
d4j-JacksonDatabind-74,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-JacksonDatabind-75,7,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-JacksonDatabind-76,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-JacksonDatabind-77,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-JacksonDatabind-78,5,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-JacksonDatabind-79,7,3,0.0,0.0,0.3333333333333333,0.25,12.0,fail_only
d4j-JacksonDatabind-80,5,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-JacksonDatabind-81,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-JacksonDatabind-82,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-JacksonDatabind-83,8,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-JacksonDatabind-84,7,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-JacksonDatabind-85,5,1,0.0,0.0,1.0,0.2,15.0,fail_only
d4j-JacksonDatabind-86,7,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-JacksonDatabind-87,7,1,0.0,0.0,1.0,0.2,15.0,fail_only
d4j-JacksonDatabind-88,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-JacksonDatabind-90,6,2,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-JacksonDatabind-91,6,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-JacksonDatabind-92,5,1,0.0,0.0,1.0,0.2,15.0,fail_only
d4j-JacksonDatabind-93,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-JacksonDatabind-94,6,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-JacksonDatabind-95,7,2,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-JacksonDatabind-96,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-JacksonDatabind-97,5,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-JacksonDatabind-98,8,1,0.0,0.0,1.0,0.2,15.0,fail_only
d4j-JacksonDatabind-99,6,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-JacksonDatabind-100,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-JacksonDatabind-101,8,1,0.0,0.0,0.0,0.14285714285714285,21.0,fail_only
d4j-JacksonDatabind-102,4,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-JacksonDatabind-103,8,5,1.0,0.6666666666666666,0.6,1.0,3.0,fail_only
d4j-JacksonDatabind-104,7,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
d4j-JacksonDatabind-105,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-JacksonDatabind-106,7,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-JacksonDatabind-107,6,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
d4j-JacksonDatabind-108,8,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-JacksonDatabind-109,7,2,1.0,0.6666666666666666,1.0,1.0,3.0,fail_only
d4j-JacksonDatabind-110,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-JacksonDatabind-111,5,5,1.0,1.0,1.0,1.0,3.0,fail_only
d4j-JacksonDatabind-112,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-JacksonXml-1,7,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-JacksonXml-2,7,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-JacksonXml-3,7,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-JacksonXml-4,7,1,0.0,0.0,1.0,0.2,15.0,fail_only
d4j-JacksonXml-5,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-JacksonXml-6,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Jsoup-1,7,1,0.0,0.0,1.0,0.2,15.0,fail_only
d4j-Jsoup-2,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Jsoup-3,7,3,0.0,0.3333333333333333,0.6666666666666666,0.5,6.0,fail_only
d4j-Jsoup-4,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Jsoup-5,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Jsoup-6,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Jsoup-7,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Jsoup-8,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Jsoup-9,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Jsoup-10,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Jsoup-11,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Jsoup-12,4,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-Jsoup-13,8,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Jsoup-14,6,2,0.0,0.0,0.5,0.2,15.0,fail_only
d4j-Jsoup-15,6,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Jsoup-16,6,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Jsoup-17,8,1,0.0,0.0,1.0,0.2,15.0,fail_only
d4j-Jsoup-18,7,1,0.0,0.0,1.0,0.2,15.0,fail_only
d4j-Jsoup-19,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Jsoup-20,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Jsoup-21,4,2,0.0,0.6666666666666666,1.0,0.5,6.0,fail_only
d4j-Jsoup-22,3,3,1.0,1.0,1.0,1.0,3.0,fail_only
d4j-Jsoup-23,5,2,1.0,0.6666666666666666,1.0,1.0,3.0,fail_only
d4j-Jsoup-24,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Jsoup-25,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Jsoup-26,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Jsoup-27,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Jsoup-28,7,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,9.0,fail_only
d4j-Jsoup-29,8,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Jsoup-30,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Jsoup-31,5,3,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Jsoup-32,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Jsoup-33,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Jsoup-34,5,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Jsoup-35,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Jsoup-36,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Jsoup-37,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Jsoup-38,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Jsoup-39,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Jsoup-40,7,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
d4j-Jsoup-41,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Jsoup-42,8,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Jsoup-43,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Jsoup-44,5,1,0.0,0.0,1.0,0.2,15.0,fail_only
d4j-Jsoup-45,7,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-Jsoup-46,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Jsoup-47,8,1,0.0,0.0,0.0,0.14285714285714285,21.0,fail_only
d4j-Jsoup-48,5,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-Jsoup-49,7,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-Jsoup-50,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Jsoup-51,5,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Jsoup-52,3,3,1.0,1.0,1.0,1.0,3.0,fail_only
d4j-Jsoup-53,8,1,0.0,0.0,0.0,0.14285714285714285,21.0,fail_only
d4j-Jsoup-54,6,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
d4j-Jsoup-55,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Jsoup-56,6,5,0.0,0.6666666666666666,0.8,0.5,6.0,fail_only
d4j-Jsoup-57,8,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
d4j-Jsoup-58,3,3,1.0,1.0,1.0,1.0,3.0,fail_only
d4j-Jsoup-59,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Jsoup-60,5,2,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Jsoup-61,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Jsoup-62,7,1,0.0,0.0,0.0,0.14285714285714285,21.0,fail_only
d4j-Jsoup-63,8,2,1.0,0.3333333333333333,0.5,1.0,3.0,fail_only
d4j-Jsoup-64,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Jsoup-65,7,2,0.0,0.3333333333333333,0.5,0.5,6.0,fail_only
d4j-Jsoup-66,7,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Jsoup-67,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Jsoup-68,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Jsoup-69,7,1,0.0,0.0,0.0,0.14285714285714285,21.0,fail_only
d4j-Jsoup-70,5,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-Jsoup-71,7,3,1.0,0.6666666666666666,0.6666666666666666,1.0,3.0,fail_only
d4j-Jsoup-72,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Jsoup-73,6,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-Jsoup-74,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Jsoup-75,7,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Jsoup-76,5,1,0.0,0.0,1.0,0.2,15.0,fail_only
d4j-Jsoup-77,8,1,0.0,0.0,0.0,0.14285714285714285,21.0,fail_only
d4j-Jsoup-78,6,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
d4j-Jsoup-79,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Jsoup-80,8,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Jsoup-81,4,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-Jsoup-82,6,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
d4j-Jsoup-83,4,2,0.0,0.6666666666666666,1.0,0.5,6.0,fail_only
d4j-Jsoup-84,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Jsoup-85,8,1,0.0,0.0,1.0,0.2,15.0,fail_only
d4j-Jsoup-86,7,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Jsoup-87,8,4,0.0,0.3333333333333333,0.5,0.5,6.0,fail_only
d4j-Jsoup-88,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Jsoup-89,4,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-Jsoup-90,5,1,0.0,0.0,1.0,0.2,15.0,fail_only
d4j-Jsoup-91,8,2,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Jsoup-92,7,5,1.0,0.6666666666666666,0.8,1.0,3.0,fail_only
d4j-Jsoup-93,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-JxPath-1,4,2,1.0,0.6666666666666666,1.0,1.0,3.0,fail_only
d4j-JxPath-2,7,1,0.0,0.0,1.0,0.2,15.0,fail_only
d4j-JxPath-3,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-JxPath-4,3,2,1.0,0.6666666666666666,1.0,1.0,3.0,fail_only
d4j-JxPath-5,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-JxPath-6,5,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-JxPath-7,5,5,1.0,1.0,1.0,1.0,3.0,fail_only
d4j-JxPath-8,6,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
d4j-JxPath-9,3,3,1.0,1.0,1.0,1.0,3.0,fail_only
d4j-JxPath-10,7,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
d4j-JxPath-11,4,2,1.0,0.6666666666666666,1.0,1.0,3.0,fail_only
d4j-JxPath-12,6,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
d4j-JxPath-13,3,2,0.0,0.6666666666666666,1.0,0.5,6.0,fail_only
d4j-JxPath-14,4,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-JxPath-15,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-JxPath-16,8,2,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-JxPath-17,4,2,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-JxPath-18,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-JxPath-19,8,2,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-JxPath-20,7,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
d4j-JxPath-21,5,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-JxPath-22,6,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Lang-1,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Lang-3,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Lang-4,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Lang-5,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Lang-6,5,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Lang-7,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Lang-8,8,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Lang-9,4,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-Lang-10,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Lang-11,7,1,0.0,0.0,0.0,0.14285714285714285,21.0,fail_only
d4j-Lang-12,8,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
d4j-Lang-13,6,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Lang-14,6,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
d4j-Lang-15,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Lang-16,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Lang-17,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Lang-19,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Lang-20,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Lang-21,5,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-Lang-22,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Lang-23,7,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
d4j-Lang-24,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Lang-26,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Lang-27,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Lang-28,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Lang-29,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Lang-30,6,1,0.0,0.0,1.0,0.2,15.0,fail_only
d4j-Lang-31,5,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Lang-32,5,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-Lang-33,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Lang-34,7,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Lang-35,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Lang-36,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Lang-37,6,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Lang-38,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Lang-39,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Lang-40,5,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Lang-41,8,1,0.0,0.0,1.0,0.2,15.0,fail_only
d4j-Lang-42,8,1,0.0,0.0,0.0,0.14285714285714285,21.0,fail_only
d4j-Lang-43,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Lang-44,7,1,0.0,0.0,0.0,0.14285714285714285,21.0,fail_only
d4j-Lang-45,8,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Lang-46,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Lang-47,7,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Lang-49,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Lang-50,5,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Lang-51,5,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-Lang-52,6,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Lang-53,5,1,0.0,0.0,1.0,0.2,15.0,fail_only
d4j-Lang-54,7,1,0.0,0.0,0.0,0.14285714285714285,21.0,fail_only
d4j-Lang-55,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Lang-56,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Lang-57,7,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Lang-58,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Lang-59,5,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-Lang-60,6,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Lang-61,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Lang-62,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Lang-63,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Lang-64,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Lang-65,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Math-1,8,2,1.0,0.3333333333333333,0.5,1.0,3.0,fail_only
d4j-Math-2,6,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Math-3,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Math-4,3,2,1.0,0.6666666666666666,1.0,1.0,3.0,fail_only
d4j-Math-5,7,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Math-6,5,5,1.0,1.0,1.0,1.0,3.0,fail_only
d4j-Math-7,8,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Math-8,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Math-9,8,1,0.0,0.0,0.0,0.125,24.0,fail_only
d4j-Math-10,5,1,0.0,0.0,1.0,0.2,15.0,fail_only
d4j-Math-11,8,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Math-12,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Math-13,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Math-14,6,2,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Math-15,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Math-16,6,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Math-17,5,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Math-18,4,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-Math-19,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Math-20,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Math-21,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Math-22,8,2,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Math-23,6,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-Math-24,8,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
d4j-Math-25,5,1,0.0,0.0,1.0,0.2,15.0,fail_only
d4j-Math-26,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Math-27,5,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-Math-28,8,1,0.0,0.0,0.0,0.125,24.0,fail_only
d4j-Math-29,6,1,0.0,0.0,1.0,0.2,15.0,fail_only
d4j-Math-31,7,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Math-32,8,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-Math-33,6,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Math-34,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Math-35,7,1,0.0,0.0,1.0,0.2,15.0,fail_only
d4j-Math-36,7,1,0.0,0.0,1.0,0.2,15.0,fail_only
d4j-Math-37,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Math-38,6,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-Math-39,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Math-40,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Math-41,5,1,0.0,0.0,1.0,0.2,15.0,fail_only
d4j-Math-42,8,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
d4j-Math-43,6,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Math-44,6,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Math-45,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Math-46,4,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-Math-47,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Math-48,5,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-Math-49,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Math-50,8,1,0.0,0.0,1.0,0.2,15.0,fail_only
d4j-Math-51,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Math-52,6,1,0.0,0.0,1.0,0.2,15.0,fail_only
d4j-Math-53,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Math-54,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Math-55,6,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Math-56,8,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
d4j-Math-57,4,1,0.0,0.0,1.0,0.25,12.0,fail_only
d4j-Math-58,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Math-59,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Math-60,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Math-61,8,1,0.0,0.0,1.0,0.2,15.0,fail_only
d4j-Math-62,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Math-63,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Math-64,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Math-65,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Math-66,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Math-67,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Math-68,6,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
d4j-Math-69,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Math-70,5,1,0.0,0.0,1.0,0.2,15.0,fail_only
d4j-Math-71,3,2,1.0,0.6666666666666666,1.0,1.0,3.0,fail_only
d4j-Math-72,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
d4j-Math-73,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Math-74,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
d4j-Math-75,2,1,0.0,0.5,1.0,0.5,6.0,fail_only
d4j-Math-76,7,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Math-77,7,2,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
d4j-Math-78,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
